8, 91, 106]  (0.9336264191719585 63073)
[37, 52, 88, 91, 103, 106, 127]  (0.905738857557322 61189)
[37, 52, 55, 75, 85, 91, 124]  (0.9082996580665216 61362)
[37, 55, 88, 103, 109, 124, 127]  (0.9227023106413843 62335)
[16, 37, 72, 88, 91, 124, 127]  (0.9141613748390248 61758)
[16, 19, 37, 55, 75, 103, 109]  (0.9060052992287994 61207)
[19, 37, 85, 91, 106, 109, 124]  (0.9300738635522596 62833)
[37, 55, 88, 103, 106, 109, 127]  (0.9338780585283538 63090)
[52, 75, 85, 91, 106, 109, 124]  (0.904998741803218 61139)
[37, 72, 88, 91, 106, 109, 127]  (0.9483399203635449 64067)
[19, 37, 85, 91, 109, 124, 127]  (0.9396953683556108 63483)
[16, 19, 34, 37, 75, 88, 127]  (0.9159524549639564 61879)
[19, 37, 52, 85, 88, 91, 106]  (0.906878635818642 61266)
[19, 34, 72, 88, 91, 106, 127]  (0.9134804683452492 61712)
[72, 85, 88, 106, 109, 124, 127]  (0.9229095430525334 62349)
[19, 55, 85, 91, 106, 124, 127]  (0.9301034681824237 62835)
[16, 19, 37, 55, 75, 103, 106]  (0.9060052992287994 61207)
[75, 85, 88, 91, 103, 106, 109]  (0.923960507423361 62420)
[16, 72, 75, 88, 91, 106, 127]  (0.9220362064626908 62290)
[19, 55, 72, 75, 88, 121, 127]  (0.904806311707151 61126)
[19, 75, 85, 88, 109, 121, 127]  (0.9070414612845449 61277)
[16, 19, 72, 91, 106, 124, 127]  (0.9189277202954542 62080)
[19, 34, 37, 75, 88, 106, 109]  (0.9326642686916233 63008)
[19, 55, 85, 91, 103, 109, 124]  (0.9007948843199076 60855)
[19, 55, 82, 88, 91, 109, 127]  (0.9050431487484643 61142)
[16, 55, 85, 88, 91, 106, 127]  (0.9150051067987033 61815)
[19, 37, 69, 72, 75, 91, 124]  (0.9049099279127255 61133)
[37, 69, 72, 75, 88, 91, 106]  (0.9061089154343739 61214)
[19, 69, 75, 88, 106, 109, 127]  (0.9047174978166586 61120)
[69, 72, 85, 88, 91, 109, 127]  (0.900113977826132 60809)
[16, 19, 34, 37, 75, 88, 124]  (0.9047767070769869 61124)
[19, 37, 52, 85, 88, 91, 109]  (0.9165001406219933 61916)
[16, 19, 34, 37, 88, 91, 109]  (0.9206299865298933 62195)
[19, 37, 52, 75, 91, 109, 127]  (0.9404650887398789 63535)
[37, 69, 72, 75, 88, 91, 109]  (0.9157304202377252 61864)
[19, 37, 55, 75, 88, 109, 127]  (0.9605370279911778 64891)
[16, 19, 55, 72, 75, 106, 124]  (0.9125775271252424 61651)
[16, 37, 55, 85, 91, 109, 127]  (0.9170034193347839 61950)
[37, 52, 55, 85, 91, 109, 127]  (0.9227911245318768 62341)
[37, 72, 88, 91, 106, 109, 124]  (0.9371641724765754 63312)
[19, 34, 37, 75, 85, 106, 127]  (0.9094246340127596 61438)
[16, 37, 55, 75, 91, 106, 124]  (0.9215329277499 62256)
[19, 37, 72, 88, 103, 106, 127]  (0.911378539603594 61570)
[16, 55, 85, 88, 91, 106, 124]  (0.9038293589117338 61060)
[16, 37, 55, 75, 109, 124, 127]  (0.932397827020146 62990)
[19, 34, 37, 55, 75, 88, 109]  (0.9346921858578682 63145)
[19, 55, 85, 91, 103, 109, 127]  (0.9119706322068771 61610)
[16, 19, 72, 91, 103, 109, 127]  (0.9007948843199076 60855)
[37, 72, 88, 91, 106, 109, 121]  (0.9015053954438474 60903)
[19, 37, 72, 88, 103, 106, 124]  (0.9002027917166244 60815)
[19, 34, 37, 55, 75, 88, 106]  (0.925070681054517 62495)
[37, 52, 55, 75, 91, 106, 124]  (0.927320632946993 62647)
[37, 52, 88, 103, 106, 109, 127]  (0.905738857557322 61189)
[16, 19, 34, 37, 88, 91, 106]  (0.911008481726542 61545)
[19, 75, 85, 88, 109, 121, 124]  (0.9070414612845449 61277)
[16, 19, 55, 72, 75, 106, 127]  (0.9237532750122119 62406)
[16, 72, 75, 88, 91, 106, 124]  (0.9108604585757213 61535)
[16, 37, 75, 103, 106, 124, 127]  (0.901061325991385 60873)
[37, 75, 85, 88, 91, 124, 127]  (0.9440324466746599 63776)
[34, 37, 55, 72, 88, 91, 109]  (0.92452299539648 62458)
[34, 37, 52, 75, 91, 109, 127]  (0.9209112305164527 62214)
[16, 19, 52, 88, 106, 109, 127]  (0.908743727518984 61392)
[16, 52, 55, 75, 109, 124, 127]  (0.9118818183163847 61604)
[16, 19, 37, 52, 91, 106, 127]  (0.9091877969714464 61422)
[37, 55, 69, 75, 106, 109, 127]  (0.9064641709963438 61238)
[37, 72, 75, 88, 91, 121, 127]  (0.9124295039744216 61641)
[16, 19, 34, 75, 88, 91, 109]  (0.9160116642242847 61883)
[37, 69, 72, 75, 91, 124, 127]  (0.9125627248101603 61650)
[52, 55, 91, 103, 109, 124, 127]  (0.910253563657356 61494)
[85, 88, 91, 106, 121, 124, 127]  (0.909691075684237 61456)
[37, 72, 75, 88, 91, 121, 124]  (0.9124295039744216 61641)
[37, 52, 85, 88, 91, 109, 127]  (0.9227911245318768 62341)
[19, 37, 75, 85, 91, 103, 127]  (0.9073227052711044 61296)
[37, 55, 75, 85, 88, 106, 127]  (0.9366904983939488 63280)
[19, 34, 72, 75, 91, 106, 124]  (0.9103719821780126 61502)
[16, 88, 91, 103, 106, 124, 127]  (0.9039921843776366 61071)
[16, 37, 55, 75, 88, 91, 127]  (0.9355655224477109 63204)
[34, 52, 55, 75, 91, 109, 127]  (0.9209112305164527 62214)
[19, 52, 55, 103, 109, 124, 127]  (0.9038441612268159 61061)
[34, 37, 75, 106, 121, 124, 127]  (0.901431383868437 60898)
[37, 55, 75, 91, 106, 124, 127]  (0.9554598339180248 64548)
[16, 19, 34, 37, 91, 106, 109]  (0.919075743446275 62090)
[19, 34, 37, 52, 55, 91, 109]  (0.9192385689121778 62101)
[19, 75, 85, 88, 91, 109, 121]  (0.9070414612845449 61277)
[16, 19, 34, 75, 88, 91, 106]  (0.9063901594209335 61233)
[19, 91, 103, 109, 121, 124, 127]  (0.9026747783353316 60982)
[19, 34, 37, 75, 91, 106, 109]  (0.9407315304113564 63553)
[19, 37, 52, 55, 72, 91, 124]  (0.9127699572213094 61664)
[19, 88, 91, 103, 106, 124, 127]  (0.9302662936483266 62846)
[16, 55, 88, 91, 103, 106, 109]  (0.908936157615051 61405)
[16, 34, 37, 75, 106, 124, 127]  (0.9031632547330403 61015)
[72, 75, 91, 106, 121, 124, 127]  (0.917195849430851 61963)
[19, 37, 75, 88, 91, 106, 109]  (0.9598709238124843 64846)
[19, 34, 72, 75, 91, 106, 127]  (0.9215477300649821 62257)
[16, 37, 75, 85, 88, 106, 109]  (0.9117189928504819 61593)
[37, 52, 72, 75, 88, 109, 124]  (0.9110528886717882 61548)
[37, 55, 72, 75, 91, 109, 121]  (0.9116005743298252 61585)
[55, 85, 88, 91, 103, 109, 127]  (0.9196234291043119 62127)
[19, 72, 75, 85, 106, 124, 127]  (0.9152567461550987 61832)
[16, 88, 91, 106, 109, 124, 127]  (0.9333007682401527 63051)
[19, 34, 37, 52, 55, 91, 106]  (0.9096170641088266 61451)
[37, 88, 91, 106, 109, 121, 127]  (0.9239457051082789 62419)
[52, 72, 88, 106, 109, 124, 127]  (0.9090545761357076 61413)
[19, 52, 55, 91, 103, 106, 109]  (0.915138327634442 61824)
[16, 37, 55, 75, 88, 91, 124]  (0.9243897745607413 62449)
[75, 82, 85, 88, 91, 106, 109]  (0.9074115191615969 61302)
[19, 34, 72, 88, 91, 124, 127]  (0.9132288289888538 61695)
[37, 88, 91, 106, 109, 121, 124]  (0.9239457051082789 62419)
[19, 37, 55, 75, 88, 91, 106]  (0.9522773361753778 64333)
[16, 19, 55, 75, 85, 88, 106]  (0.911748597480646 61595)
[55, 69, 72, 75, 88, 124, 127]  (0.9045250677205915 61107)
[16, 19, 55, 88, 91, 106, 109]  (0.9382447414775671 63385)
[55, 72, 88, 103, 106, 124, 127]  (0.9078851932442233 61334)
[19, 37, 88, 91, 106, 124, 127]  (0.9519516852435721 64311)
[37, 52, 55, 72, 75, 124, 127]  (0.9216661485856388 62265)
[37, 85, 88, 106, 121, 124, 127]  (0.9020678834169664 60941)
[16, 19, 55, 75, 85, 88, 109]  (0.9213701022839972 62245)
[37, 52, 72, 75, 88, 109, 127]  (0.9222286365587578 62303)
[55, 85, 88, 91, 103, 109, 124]  (0.9084476812173424 61372)
[19, 37, 55, 75, 88, 91, 103]  (0.9229687523128617 62353)
[16, 19, 55, 72, 85, 109, 127]  (0.9021863019376231 60949)
[16, 75, 88, 91, 106, 124, 127]  (0.9286824459345442 62739)
[16, 19, 34, 55, 75, 88, 127]  (0.9083588673268499 61366)
[19, 37, 52, 55, 72, 91, 127]  (0.9239457051082789 62419)
[37, 72, 85, 88, 91, 106, 124]  (0.9152863507852628 61834)
[69, 72, 75, 88, 106, 124, 127]  (0.9011945468271237 60882)
[19, 37, 55, 75, 88, 91, 109]  (0.961898840978729 64983)
[16, 19, 55, 75, 85, 88, 91]  (0.9226727060112202 62333)
[19, 88, 91, 106, 109, 124, 127]  (0.9595748775108427 64826)
[37, 75, 85, 91, 103, 106, 127]  (0.9149755021685392 61813)
[55, 75, 85, 88, 91, 106, 124]  (0.9331379427742499 63040)
[16, 37, 75, 91, 103, 106, 109]  (0.9123554923990113 61636)
[19, 37, 75, 85, 109, 124, 127]  (0.9350770460500022 63171)
[34, 37, 52, 75, 91, 109, 124]  (0.9097354826294832 61459)
[55, 72, 88, 106, 109, 124, 127]  (0.9371937771067395 63314)
[37, 75, 85, 91, 103, 106, 124]  (0.9037997542815697 61058)
[37, 72, 85, 88, 91, 106, 127]  (0.9264620986722324 62589)
[19, 37, 55, 72, 75, 106, 109]  (0.9437660050031825 63758)
[75, 85, 91, 109, 121, 124, 127]  (0.9146942581819797 61794)
[16, 37, 52, 55, 91, 106, 109]  (0.9105496099589976 61514)
[55, 75, 85, 88, 91, 106, 127]  (0.9443136906612194 63795)
[16, 72, 88, 91, 109, 124, 127]  (0.9204819633790725 62185)
[19, 34, 37, 88, 91, 106, 109]  (0.937282590997232 63320)
[37, 55, 75, 85, 88, 106, 124]  (0.9255147505069793 62525)
[55, 72, 75, 91, 109, 124, 127]  (0.9548825436298237 64509)
[37, 55, 72, 91, 103, 109, 124]  (0.9083292626966858 61364)
[37, 52, 55, 72, 75, 106, 127]  (0.9219177879420342 62282)
[19, 72, 75, 91, 106, 109, 121]  (0.9095430525334163 61446)
[19, 37, 55, 69, 72, 106, 109]  (0.9001731870864603 60813)
[52, 55, 75, 85, 88, 106, 109]  (0.9175363026777388 61986)
[16, 19, 55, 88, 109, 124, 127]  (0.9353286854063976 63188)
[19, 55, 72, 85, 106, 124, 127]  (0.9076631585179922 61319)
[16, 34, 37, 55, 75, 109, 127]  (0.9163669197862546 61907)
[16, 19, 88, 91, 109, 121, 124]  (0.907263496010776 61292)
[55, 75, 85, 88, 91, 124, 127]  (0.9440620513048241 63778)
[34, 37, 55, 75, 88, 91, 124]  (0.931110025608005 62903)
[19, 37, 72, 106, 109, 121, 127]  (0.9031632547330403 61015)
[37, 75, 82, 88, 91, 109, 127]  (0.9080480187101263 61345)
[19, 37, 52, 72, 75, 88, 106]  (0.9063161478455231 61228)
[19, 52, 55, 75, 103, 106, 127]  (0.9104015868081768 61504)
[34, 52, 55, 88, 91, 109, 127]  (0.9174622911023284 61981)
[69, 88, 91, 106, 109, 124, 127]  (0.9011945468271237 60882)
[19, 37, 72, 85, 106, 109, 124]  (0.9076335538878281 61317)
[34, 37, 75, 88, 106, 124, 127]  (0.9277795047145374 62678)
[19, 69, 72, 75, 88, 91, 124]  (0.9044658584602632 61103)
[55, 82, 88, 91, 106, 109, 127]  (0.9030744408425477 61009)
[34, 52, 55, 88, 91, 109, 124]  (0.9062865432153588 61226)
[19, 52, 72, 88, 91, 109, 124]  (0.9110232840416241 61546)
[19, 91, 103, 106, 109, 121, 124]  (0.9026747783353316 60982)
[37, 85, 88, 91, 121, 124, 127]  (0.9129919919475405 61679)
[34, 55, 75, 85, 91, 124, 127]  (0.9092322039166926 61425)
[19, 69, 72, 75, 88, 91, 127]  (0.9156416063472327 61858)
[19, 37, 55, 85, 88, 91, 124]  (0.9334043844457273 63058)
[37, 52, 75, 88, 91, 124, 127]  (0.9301774797578342 62840)
[19, 37, 52, 91, 106, 109, 124]  (0.9242861583551667 62442)
[16, 19, 55, 75, 91, 124, 127]  (0.9400802285477449 63509)
[19, 52, 91, 109, 121, 124, 127]  (0.9058720783930607 61198)
[37, 55, 72, 91, 103, 109, 127]  (0.9195050105836553 62119)
[37, 72, 75, 88, 91, 103, 124]  (0.9078555886140592 61332)
[16, 91, 106, 109, 121, 124, 127]  (0.9057092529271578 61187)
[19, 34, 37, 55, 91, 109, 124]  (0.9348402090086889 63155)
[19, 72, 88, 91, 103, 124, 127]  (0.9078259839838951 61330)
[16, 34, 37, 55, 75, 109, 124]  (0.905191171899285 61152)
[19, 52, 72, 88, 91, 109, 127]  (0.9221990319285936 62301)
[19, 52, 55, 72, 85, 88, 127]  (0.9016238139645041 60911)
[19, 34, 55, 72, 91, 106, 109]  (0.915315955415427 61836)
[34, 37, 55, 85, 106, 109, 124]  (0.902926417691727 60999)
[19, 91, 103, 106, 109, 121, 127]  (0.9026747783353316 60982)
[19, 37, 52, 72, 75, 88, 91]  (0.9172402563760972 61966)
[19, 37, 55, 85, 88, 91, 127]  (0.9445801323326969 63813)
[16, 19, 103, 106, 109, 124, 127]  (0.9133028405642643 61700)
[72, 75, 85, 91, 103, 106, 109]  (0.9061385200645381 61216)
[19, 37, 75, 85, 91, 121, 127]  (0.9007208727444972 60850)
[37, 55, 75, 85, 88, 124, 127]  (0.9364388590375535 63263)
[34, 55, 75, 85, 91, 106, 109]  (0.9108456562606392 61534)
[19, 34, 85, 91, 106, 109, 124]  (0.9028672084313987 60995)
[19, 34, 37, 55, 85, 88, 91]  (0.9187352901993872 62067)
[19, 37, 55, 88, 106, 109, 124]  (0.9443580976064656 63798)
[19, 72, 88, 91, 103, 106, 124]  (0.9078259839838951 61330)
[34, 37, 52, 55, 72, 75, 109]  (0.9056944506120758 61186)
[19, 37, 55, 69, 72, 75, 106]  (0.9001731870864603 60813)
[34, 55, 85, 91, 106, 124, 127]  (0.902926417691727 60999)
[16, 19, 37, 75, 85, 109, 124]  (0.9088029367793122 61396)
[34, 37, 72, 91, 106, 124, 127]  (0.9180247790754474 62019)
[55, 82, 85, 88, 106, 109, 127]  (0.9030744408425477 61009)
[16, 19, 52, 55, 106, 109, 124]  (0.906878635818642 61266)
[16, 19, 55, 75, 91, 106, 109]  (0.9416936808916915 63618)
[34, 37, 52, 55, 88, 106, 109]  (0.9092025992865285 61423)
[19, 37, 85, 88, 91, 109, 121]  (0.9040365913228829 61074)
[19, 37, 55, 69, 72, 75, 109]  (0.9097946918898115 61463)
[19, 37, 52, 88, 91, 109, 127]  (0.9370161493257545 63302)
[34, 37, 55, 85, 106, 109, 127]  (0.9141021655786965 61754)
[19, 37, 85, 88, 91, 109, 124]  (0.9396953683556108 63483)
[19, 75, 85, 88, 91, 109, 124]  (0.9427002383172728 63686)
[16, 19, 55, 91, 121, 124, 127]  (0.9090397738206255 61412)
[16, 19, 37, 75, 91, 103, 127]  (0.9109936794114599 61544)
[37, 72, 75, 88, 91, 103, 127]  (0.9190313365010288 62087)
[75, 91, 103, 109, 121, 124, 127]  (0.9057092529271578 61187)
[19, 37, 88, 109, 121, 124, 127]  (0.9259144130141954 62552)
[37, 55, 75, 88, 103, 109, 127]  (0.9292597362227453 62778)
[19, 85, 88, 103, 109, 124, 127]  (0.9083884719570141 61368)
[16, 55, 103, 106, 109, 124, 127]  (0.9057092529271578 61187)
[37, 75, 88, 91, 106, 121, 127]  (0.9193273828026703 62107)
[19, 34, 37, 55, 91, 109, 127]  (0.9460159568956584 63910)
[37, 55, 72, 75, 91, 109, 124]  (0.9472593513625531 63994)
[16, 19, 52, 55, 106, 109, 127]  (0.9180543837056115 62021)
[19, 34, 55, 72, 91, 124, 127]  (0.9137025030714804 61727)
[19, 69, 75, 88, 91, 106, 109]  (0.9060793108042098 61212)
[19, 37, 75, 85, 91, 121, 124]  (0.9007208727444972 60850)
[19, 37, 85, 106, 109, 124, 127]  (0.9300738635522596 62833)
[34, 75, 88, 91, 103, 106, 109]  (0.911008481726542 61545)
[37, 55, 72, 75, 91, 109, 127]  (0.9584350992495226 64749)
[16, 19, 37, 75, 85, 109, 127]  (0.9199786846662819 62151)
[34, 37, 55, 75, 88, 91, 127]  (0.9422857734949747 63658)
[19, 37, 52, 88, 91, 109, 124]  (0.925840401438785 62547)
[34, 75, 85, 91, 109, 124, 127]  (0.915523187826576 61850)
[19, 37, 52, 55, 75, 103, 127]  (0.9027783945409062 60989)
[19, 72, 75, 91, 106, 109, 124]  (0.9452018295661442 63855)
[19, 34, 85, 91, 106, 109, 127]  (0.9140429563183682 61750)
[19, 34, 85, 88, 109, 124, 127]  (0.9124887132347499 61645)
[37, 75, 88, 91, 106, 121, 124]  (0.9193273828026703 62107)
[19, 72, 75, 88, 109, 124, 127]  (0.9467560726497625 63960)
[19, 37, 72, 85, 106, 109, 127]  (0.9188093017747976 62072)
[16, 19, 88, 91, 109, 121, 127]  (0.907263496010776 61292)
[19, 72, 75, 91, 106, 109, 127]  (0.9563775774531137 64610)
[34, 88, 91, 109, 121, 124, 127]  (0.9063605547907693 61231)
[16, 72, 85, 91, 106, 109, 127]  (0.9001583847713782 60812)
[19, 55, 75, 106, 121, 124, 127]  (0.9210148467220274 62221)
[19, 82, 85, 88, 91, 106, 127]  (0.9030152315822194 61005)
[19, 37, 72, 106, 109, 121, 124]  (0.9031632547330403 61015)
[19, 37, 55, 91, 109, 124, 127]  (0.9620468641295499 64993)
[37, 52, 85, 88, 91, 109, 124]  (0.9116153766449072 61586)
[37, 55, 91, 109, 121, 124, 127]  (0.9340408839942567 63101)
[19, 37, 52, 72, 75, 88, 109]  (0.9159376526488743 61878)
[37, 52, 55, 72, 75, 106, 124]  (0.9107420400550646 61527)
[34, 37, 55, 72, 88, 106, 127]  (0.9135396776055775 61716)
[19, 75, 85, 88, 91, 109, 127]  (0.9538759862042423 64441)
[19, 37, 55, 88, 106, 109, 127]  (0.9555338454934351 64553)
[19, 72, 88, 91, 103, 106, 127]  (0.9190017318708646 62085)
[19, 34, 72, 75, 91, 124, 127]  (0.9212960907085869 62240)
[37, 52, 55, 91, 109, 121, 124]  (0.9059016830232248 61200)
[34, 37, 72, 85, 88, 106, 109]  (0.9006172565389227 60843)
[37, 52, 72, 88, 109, 124, 127]  (0.9110528886717882 61548)
[55, 75, 85, 91, 109, 121, 124]  (0.9071006705448732 61281)
[19, 37, 72, 75, 88, 109, 127]  (0.9503086282694614 64200)
[16, 19, 72, 106, 109, 124, 127]  (0.9201711147623488 62164)
[19, 34, 37, 75, 91, 124, 127]  (0.9391180780674098 63444)
[52, 55, 75, 88, 106, 109, 127]  (0.9380523113815 63372)
[34, 55, 75, 85, 91, 106, 127]  (0.909483843273088 61442)
[16, 37, 55, 85, 88, 91, 124]  (0.9071302751750374 61283)
[16, 19, 34, 37, 55, 91, 127]  (0.9210444513521915 62223)
[19, 55, 85, 91, 103, 124, 127]  (0.9007948843199076 60855)
[19, 34, 72, 88, 91, 106, 109]  (0.9148422813328004 61804)
[37, 55, 88, 91, 106, 109, 121]  (0.9163521174711725 61906)
[37, 52, 55, 72, 75, 88, 91]  (0.924893053273532 62483)
[37, 52, 91, 103, 109, 124, 127]  (0.9026303713900854 60979)
[19, 37, 72, 91, 103, 124, 127]  (0.9082700534363575 61360)
[16, 19, 52, 91, 109, 124, 127]  (0.9152567461550987 61832)
[19, 34, 37, 91, 109, 121, 124]  (0.9067750196130675 61259)
[37, 55, 75, 88, 103, 109, 124]  (0.9180839883357758 62023)
[19, 85, 88, 91, 106, 124, 127]  (0.9376970558195302 63348)
[75, 91, 103, 106, 109, 121, 127]  (0.9057092529271578 61187)
[19, 82, 85, 88, 91, 124, 127]  (0.9027635922258241 60988)
[16, 37, 85, 106, 109, 124, 127]  (0.9037997542815697 61058)
[16, 37, 55, 85, 88, 91, 127]  (0.9183060230620069 62038)
[37, 69, 72, 75, 88, 91, 124]  (0.9044954630904274 61105)
[72, 85, 88, 91, 106, 109, 127]  (0.934085290939503 63104)
[37, 55, 72, 88, 91, 109, 127]  (0.9503678375297897 64204)
[19, 37, 55, 88, 106, 109, 121]  (0.9086993205737377 61389)
[16, 37, 75, 103, 109, 124, 127]  (0.901061325991385 60873)
[19, 37, 55, 85, 103, 109, 127]  (0.9043474399396065 61095)
[16, 19, 34, 37, 55, 91, 124]  (0.909868703465222 61468)
[19, 52, 55, 72, 91, 109, 124]  (0.9190905457613571 62091)
[19, 55, 75, 88, 121, 124, 127]  (0.9226282990659739 62330)
[37, 55, 85, 109, 121, 124, 127]  (0.9040958005832113 61078)
[19, 55, 88, 91, 106, 121, 124]  (0.9163225128410083 61904)
[37, 69, 72, 75, 88, 91, 127]  (0.9156712109773969 61860)
[19, 37, 55, 82, 85, 88, 91]  (0.9000843731959679 60807)
[72, 85, 88, 91, 106, 109, 124]  (0.9229095430525334 62349)
[19, 52, 75, 91, 103, 109, 127]  (0.9091581923412821 61420)
[37, 69, 72, 88, 91, 106, 127]  (0.9047471024468227 61122)
[55, 72, 75, 106, 109, 121, 124]  (0.9108456562606392 61534)
[16, 19, 55, 91, 106, 109, 127]  (0.9449501902097488 63838)
[34, 37, 52, 106, 109, 124, 127]  (0.9059756945986353 61205)
[19, 37, 55, 75, 109, 124, 127]  (0.9586719362908359 64765)
[37, 52, 75, 88, 91, 106, 109]  (0.9317909321017808 62949)
[19, 55, 75, 88, 103, 106, 109]  (0.9305919445801323 62868)
[75, 85, 88, 91, 106, 121, 124]  (0.9050727533786285 61144)
[37, 52, 72, 75, 106, 109, 124]  (0.9107420400550646 61527)
[19, 34, 37, 55, 72, 88, 109]  (0.9168701984990453 61941)
[16, 19, 55, 75, 121, 124, 127]  (0.9056648459819115 61184)
[75, 91, 103, 106, 109, 121, 124]  (0.9057092529271578 61187)
[55, 72, 75, 88, 106, 109, 124]  (0.9371937771067395 63314)
[37, 55, 88, 91, 106, 109, 127]  (0.9631866423908699 65070)
[19, 34, 37, 91, 109, 121, 127]  (0.9067750196130675 61259)
[19, 55, 72, 85, 88, 109, 124]  (0.9172846633213435 61969)
[19, 34, 75, 91, 109, 121, 124]  (0.9021566973074588 60947)
[52, 75, 88, 91, 109, 121, 124]  (0.9008392912651538 60858)
[19, 34, 55, 88, 91, 106, 124]  (0.9171514424856048 61960)
[55, 88, 91, 103, 109, 124, 127]  (0.9303255029086549 62850)
[19, 37, 52, 91, 106, 109, 127]  (0.9354619062421363 63197)
[19, 37, 72, 75, 88, 109, 121]  (0.9034741033497639 61036)
[16, 34, 37, 91, 106, 124, 127]  (0.9065381825717542 61243)
[55, 72, 75, 88, 106, 109, 121]  (0.9015350000740115 60905)
[19, 34, 55, 88, 91, 106, 127]  (0.9283271903725743 62715)
[19, 55, 72, 85, 88, 109, 127]  (0.928460411208313 62724)
[37, 55, 91, 106, 109, 121, 124]  (0.9244193791909054 62451)
[55, 72, 75, 106, 109, 121, 127]  (0.9108456562606392 61534)
[16, 19, 55, 91, 106, 109, 124]  (0.9337744423227793 63083)
[19, 52, 75, 85, 88, 91, 127]  (0.919445801323327 62115)
[34, 37, 75, 91, 103, 109, 127]  (0.9177139304587237 61998)
[55, 72, 88, 91, 106, 121, 124]  (0.9015350000740115 60905)
[19, 37, 91, 106, 109, 124, 127]  (0.960018946963305 64856)
[19, 37, 75, 91, 106, 121, 127]  (0.9197418476249686 62135)
[19, 55, 88, 91, 106, 121, 127]  (0.9163225128410083 61904)
[19, 37, 52, 55, 109, 124, 127]  (0.9351510576254126 63176)
[37, 52, 55, 88, 106, 124, 127]  (0.9238716935328686 62414)
[52, 55, 75, 88, 106, 109, 124]  (0.9268765634945305 62617)
[19, 37, 69, 72, 75, 88, 109]  (0.9080776233402904 61347)
[34, 91, 103, 106, 109, 124, 127]  (0.9111565048773628 61555)
[19, 37, 75, 91, 106, 121, 124]  (0.9197418476249686 62135)
[55, 72, 75, 88, 106, 109, 127]  (0.948369524993709 64069)
[19, 55, 75, 82, 85, 109, 127]  (0.9004248264428557 60830)
[37, 55, 88, 91, 106, 109, 124]  (0.9520108945039004 64315)
[37, 72, 75, 103, 106, 124, 127]  (0.9171662448006869 61961)
[52, 55, 75, 85, 88, 124, 127]  (0.9159228503337922 61877)
[19, 34, 75, 91, 109, 121, 127]  (0.9021566973074588 60947)
[37, 85, 88, 91, 103, 106, 109]  (0.9209556374616991 62217)
[37, 55, 72, 85, 91, 106, 124]  (0.9076927631481564 61321)
[55, 72, 88, 91, 106, 121, 127]  (0.9015350000740115 60905)
[55, 75, 85, 91, 109, 121, 127]  (0.9071006705448732 61281)
[37, 52, 55, 91, 103, 109, 127]  (0.9138061192770549 61734)
[55, 69, 72, 75, 88, 106, 127]  (0.9047767070769869 61124)
[55, 88, 106, 109, 121, 124, 127]  (0.9239753097384431 62421)
[16, 19, 55, 88, 91, 124, 127]  (0.9366312891336205 63276)
[34, 37, 55, 85, 88, 124, 127]  (0.9138505262223011 61737)
[34, 37, 75, 91, 103, 109, 124]  (0.9065381825717542 61243)
[37, 55, 91, 106, 109, 121, 127]  (0.9244193791909054 62451)
[19, 34, 55, 72, 91, 106, 124]  (0.9027783945409062 60989)
[37, 52, 72, 75, 106, 109, 127]  (0.9219177879420342 62282)
[16, 34, 75, 91, 106, 124, 127]  (0.9019198602661457 60931)
[37, 55, 69, 91, 106, 109, 127]  (0.9052207765294492 61154)
[52, 75, 85, 91, 106, 124, 127]  (0.904998741803218 61139)
[19, 37, 72, 75, 88, 109, 124]  (0.9391328803824919 63445)
[16, 34, 75, 88, 91, 106, 109]  (0.9063901594209335 61233)
[37, 55, 72, 85, 91, 106, 127]  (0.9188685110351259 62076)
[19, 37, 72, 85, 88, 106, 124]  (0.9076335538878281 61317)
[72, 75, 88, 91, 106, 121, 124]  (0.909128587711118 61418)
[16, 55, 72, 85, 91, 109, 127]  (0.9021863019376231 60949)
[19, 37, 91, 103, 106, 124, 127]  (0.9307103631007889 62876)
[37, 52, 55, 75, 109, 121, 127]  (0.9025267551845109 60972)
[16, 19, 55, 75, 103, 106, 109]  (0.91362849149607 61722)
[19, 55, 75, 88, 91, 109, 121]  (0.921325695338751 62242)
[37, 55, 72, 75, 109, 121, 127]  (0.9128439687967198 61669)
[16, 37, 75, 91, 121, 124, 127]  (0.9043918468848527 61098)
[37, 52, 55, 72, 88, 109, 124]  (0.9110528886717882 61548)
[16, 72, 75, 88, 91, 124, 127]  (0.9217845671062954 62273)
[37, 69, 72, 75, 91, 106, 124]  (0.9016386162795861 60912)
[34, 55, 88, 91, 103, 109, 127]  (0.906671403407493 61252)
[19, 55, 75, 85, 91, 106, 124]  (0.9254851458768152 62523)
[19, 34, 91, 103, 106, 124, 127]  (0.9035037079799281 61038)
[19, 34, 37, 88, 91, 124, 127]  (0.9356691386532854 63211)
[16, 52, 55, 91, 109, 124, 127]  (0.9152567461550987 61832)
[34, 52, 55, 75, 106, 124, 127]  (0.9013573722930266 60893)
[19, 37, 72, 85, 88, 106, 127]  (0.9188093017747976 62072)
[16, 52, 55, 88, 106, 109, 127]  (0.908743727518984 61392)
[16, 19, 52, 55, 72, 75, 127]  (0.9065381825717542 61243)
[72, 75, 88, 91, 106, 121, 127]  (0.909128587711118 61418)
[19, 82, 88, 91, 109, 124, 127]  (0.9014609884986012 60900)
[16, 19, 85, 91, 106, 124, 127]  (0.9114229465488403 61573)
